video,group,frame,landmarks,Label
video_10.mp4,11,713,"[2.2334e+02 1.5622e+02 9.9001e-01 2.2256e+02 1.3191e+02 3.0761e-01
 2.0718e+02 1.2844e+02 9.9515e-01 1.9335e+02 1.3437e+02 7.1478e-03
 1.4862e+02 1.2630e+02 9.3491e-01 1.3810e+02 2.6629e+02 9.5211e-01
 1.0824e+02 2.7793e+02 9.4549e-01 1.8727e+02 4.3068e+02 7.2146e-01
 1.2038e+02 4.8151e+02 7.5874e-01 2.9462e+02 4.4473e+02 6.9331e-01
 2.8193e+02 4.7684e+02 7.4727e-01 1.4822e+02 4.9174e+02 2.5951e-01
 1.2225e+02 5.0085e+02 2.3247e-01 2.9768e+02 4.6972e+02 2.8709e-02
 2.4089e+02 4.7335e+02 3.1585e-02 2.6454e+02 4.6289e+02 1.2553e-02
 2.1766e+02 4.6260e+02]",
video_10.mp4,11,719,"[2.2078e+02 1.5509e+02 9.9050e-01 2.1983e+02 1.3040e+02 3.2454e-01
 2.0411e+02 1.2734e+02 9.9525e-01 1.9138e+02 1.3306e+02 7.3650e-03
 1.4537e+02 1.2557e+02 9.3436e-01 1.3636e+02 2.6469e+02 9.5285e-01
 1.0592e+02 2.7722e+02 9.4562e-01 1.8442e+02 4.3013e+02 7.2600e-01
 1.1886e+02 4.8154e+02 7.5971e-01 2.9287e+02 4.4438e+02 6.9705e-01
 2.7925e+02 4.7619e+02 7.4779e-01 1.4589e+02 4.9145e+02 2.6763e-01
 1.1873e+02 5.0064e+02 2.3894e-01 2.9504e+02 4.6817e+02 3.0251e-02
 2.3105e+02 4.7106e+02 3.2990e-02 2.6222e+02 4.6366e+02 1.3075e-02
 2.0982e+02 4.6402e+02]",
video_10.mp4,12,731,"[2.1568e+02 1.5053e+02 9.8935e-01 2.1467e+02 1.2559e+02 3.8417e-01
 1.9851e+02 1.2351e+02 9.9459e-01 1.9090e+02 1.2911e+02 5.5293e-03
 1.4014e+02 1.2467e+02 9.4069e-01 1.3424e+02 2.6099e+02 9.5052e-01
 1.0277e+02 2.7372e+02 9.5562e-01 1.7783e+02 4.2534e+02 6.9252e-01
 1.1335e+02 4.7923e+02 7.8792e-01 2.7235e+02 4.4665e+02 6.3859e-01
 2.6879e+02 4.6559e+02 7.4765e-01 1.3857e+02 4.9015e+02 2.5800e-01
 1.0984e+02 5.0069e+02 2.4834e-01 2.7638e+02 4.5986e+02 2.7080e-02
 2.1801e+02 4.6256e+02 3.2261e-02 2.2634e+02 4.5710e+02 1.2585e-02
 1.7245e+02 4.5844e+02]",
video_10.mp4,12,737,"[2.1534e+02 1.5147e+02 9.8988e-01 2.1438e+02 1.2617e+02 3.9227e-01
 1.9835e+02 1.2409e+02 9.9501e-01 1.8996e+02 1.2934e+02 5.5744e-03
 1.3913e+02 1.2479e+02 9.3031e-01 1.3288e+02 2.6399e+02 9.3989e-01
 9.9230e+01 2.7521e+02 9.4599e-01 1.6917e+02 4.3706e+02 6.4717e-01
 1.1314e+02 4.8028e+02 7.5705e-01 2.8295e+02 4.4750e+02 6.2628e-01
 2.5983e+02 4.1539e+02 7.5268e-01 1.5061e+02 4.8804e+02 1.8141e-01
 1.1989e+02 4.9777e+02 1.7603e-01 2.8172e+02 4.4449e+02 2.0973e-02
 2.1178e+02 4.4569e+02 2.5210e-02 2.2494e+02 4.4168e+02 1.1344e-02
 1.6222e+02 4.4474e+02]",
video_10.mp4,12,743,"[2.1516e+02 1.5322e+02 9.8964e-01 2.1410e+02 1.2785e+02 2.8915e-01
 1.9867e+02 1.2557e+02 9.9476e-01 1.8411e+02 1.3069e+02 7.6848e-03
 1.3843e+02 1.2578e+02 9.1302e-01 1.3317e+02 2.6449e+02 9.3966e-01
 9.5037e+01 2.7344e+02 9.3237e-01 1.7179e+02 4.4039e+02 6.9363e-01
 1.2345e+02 4.7649e+02 7.5709e-01 2.8530e+02 4.4405e+02 7.1875e-01
 2.4325e+02 3.7204e+02 8.0669e-01 1.5008e+02 4.8779e+02 2.0758e-01
 1.1562e+02 4.9629e+02 1.9108e-01 2.9987e+02 4.6020e+02 2.5027e-02
 2.3190e+02 4.6111e+02 2.8535e-02 2.5175e+02 4.5371e+02 1.1728e-02
 1.8766e+02 4.5315e+02]",
video_10.mp4,12,749,"[2.1632e+02 1.5718e+02 9.8993e-01 2.1540e+02 1.3155e+02 2.7647e-01
 1.9997e+02 1.2956e+02 9.9524e-01 1.8357e+02 1.3358e+02 7.3589e-03
 1.3936e+02 1.2808e+02 9.0958e-01 1.3084e+02 2.6375e+02 9.3955e-01
 9.2878e+01 2.7131e+02 9.3445e-01 1.7204e+02 4.3733e+02 7.1063e-01
 1.3688e+02 4.7089e+02 7.8255e-01 2.8569e+02 4.4389e+02 7.3790e-01
 2.3974e+02 3.2949e+02 8.3173e-01 1.4806e+02 4.8800e+02 2.3616e-01
 1.1170e+02 4.9590e+02 2.2157e-01 3.0080e+02 4.6485e+02 2.8045e-02
 2.2887e+02 4.6389e+02 3.2619e-02 2.4226e+02 4.5535e+02 1.2397e-02
 1.8507e+02 4.5473e+02]",
video_10.mp4,12,755,"[2.1685e+02 1.6057e+02 9.8843e-01 2.1654e+02 1.3511e+02 2.4076e-01
 2.0114e+02 1.3271e+02 9.9511e-01 1.8390e+02 1.3686e+02 6.3291e-03
 1.4031e+02 1.3041e+02 9.0955e-01 1.2616e+02 2.6353e+02 9.3874e-01
 9.1221e+01 2.6933e+02 9.3491e-01 1.6568e+02 4.3554e+02 7.1062e-01
 1.5078e+02 4.6226e+02 7.8719e-01 2.8520e+02 4.4390e+02 7.3242e-01
 2.3457e+02 2.9596e+02 8.3177e-01 1.4854e+02 4.8749e+02 2.5289e-01
 1.1279e+02 4.9498e+02 2.3977e-01 3.0178e+02 4.6602e+02 3.0651e-02
 2.2661e+02 4.6412e+02 3.5867e-02 2.4865e+02 4.5188e+02 1.3418e-02
 1.8589e+02 4.5198e+02]",
video_10.mp4,12,761,"[2.1901e+02 1.6482e+02 9.8683e-01 2.1993e+02 1.3932e+02 2.4803e-01
 2.0372e+02 1.3607e+02 9.9446e-01 1.8871e+02 1.4083e+02 6.2330e-03
 1.4297e+02 1.3208e+02 9.0554e-01 1.2334e+02 2.6206e+02 9.3579e-01
 8.9638e+01 2.6665e+02 9.3508e-01 1.6069e+02 4.3639e+02 7.0813e-01
 1.6020e+02 4.5250e+02 7.9492e-01 2.8267e+02 4.4371e+02 7.3142e-01
 2.2494e+02 2.7937e+02 8.3707e-01 1.5031e+02 4.8714e+02 2.5434e-01
 1.1495e+02 4.9436e+02 2.4613e-01 2.9950e+02 4.6670e+02 3.0763e-02
 2.2096e+02 4.6351e+02 3.6432e-02 2.4713e+02 4.5150e+02 1.3517e-02
 1.8593e+02 4.5186e+02]",
video_10.mp4,12,767,"[2.2156e+02 1.7054e+02 9.8354e-01 2.2331e+02 1.4499e+02 2.0618e-01
 2.0804e+02 1.4119e+02 9.9355e-01 1.9036e+02 1.4486e+02 5.7758e-03
 1.4731e+02 1.3350e+02 9.0352e-01 1.2437e+02 2.6089e+02 9.3497e-01
 8.8370e+01 2.6411e+02 9.3512e-01 1.6046e+02 4.3627e+02 7.1005e-01
 1.6621e+02 4.3877e+02 8.0046e-01 2.8467e+02 4.4302e+02 7.3100e-01
 2.1909e+02 2.6555e+02 8.3883e-01 1.4965e+02 4.8642e+02 2.6251e-01
 1.1212e+02 4.9306e+02 2.5619e-01 2.9264e+02 4.6767e+02 3.1678e-02
 2.1429e+02 4.6371e+02 3.7583e-02 2.4554e+02 4.5263e+02 1.3861e-02
 1.8566e+02 4.5210e+02]",
video_10.mp4,12,773,"[2.2328e+02 1.7342e+02 9.8256e-01 2.2571e+02 1.4811e+02 1.9854e-01
 2.1083e+02 1.4472e+02 9.9333e-01 1.9255e+02 1.4539e+02 5.9356e-03
 1.5072e+02 1.3406e+02 9.0087e-01 1.2565e+02 2.5865e+02 9.3589e-01
 8.8464e+01 2.6192e+02 9.3577e-01 1.6346e+02 4.3620e+02 7.1685e-01
 1.6842e+02 4.3176e+02 8.0447e-01 2.8581e+02 4.4218e+02 7.3523e-01
 2.1633e+02 2.6282e+02 8.3975e-01 1.4861e+02 4.8659e+02 2.7136e-01
 1.1003e+02 4.9288e+02 2.6473e-01 2.8355e+02 4.6890e+02 3.2403e-02
 2.0687e+02 4.6431e+02 3.8132e-02 2.4131e+02 4.5391e+02 1.4051e-02
 1.8339e+02 4.5320e+02]",
video_10.mp4,12,779,"[2.2417e+02 1.7451e+02 9.7996e-01 2.2709e+02 1.5036e+02 1.7610e-01
 2.1265e+02 1.4676e+02 9.9240e-01 1.9327e+02 1.4725e+02 5.5402e-03
 1.5305e+02 1.3483e+02 9.0234e-01 1.2668e+02 2.5835e+02 9.3629e-01
 8.8076e+01 2.6120e+02 9.3689e-01 1.6372e+02 4.3555e+02 7.1641e-01
 1.6941e+02 4.2698e+02 8.0645e-01 2.8524e+02 4.4179e+02 7.3141e-01
 2.1478e+02 2.5882e+02 8.3881e-01 1.4937e+02 4.8620e+02 2.7432e-01
 1.1042e+02 4.9266e+02 2.6885e-01 2.8598e+02 4.6895e+02 3.2451e-02
 2.1202e+02 4.6505e+02 3.8441e-02 2.4281e+02 4.5367e+02 1.4115e-02
 1.8765e+02 4.5285e+02]",
video_10.mp4,12,785,"[2.2439e+02 1.7498e+02 9.8614e-01 2.2809e+02 1.5153e+02 2.4105e-01
 2.1369e+02 1.4784e+02 9.9426e-01 2.0025e+02 1.4579e+02 5.7841e-03
 1.5493e+02 1.3412e+02 9.1091e-01 1.2839e+02 2.5548e+02 9.3546e-01
 8.8212e+01 2.5734e+02 9.4789e-01 1.6301e+02 4.3532e+02 7.1011e-01
 1.7111e+02 4.2287e+02 8.4252e-01 2.8545e+02 4.4180e+02 7.1183e-01
 2.1459e+02 2.5556e+02 8.5496e-01 1.5031e+02 4.8468e+02 2.7443e-01
 1.0851e+02 4.9087e+02 2.8551e-01 2.8366e+02 4.6023e+02 2.9313e-02
 2.0525e+02 4.5456e+02 3.7880e-02 2.1660e+02 4.4470e+02 1.3443e-02
 1.6417e+02 4.4707e+02]",
video_10.mp4,13,797,"[2.2434e+02 1.7532e+02 9.8465e-01 2.2887e+02 1.5423e+02 2.4774e-01
 2.1442e+02 1.5031e+02 9.9316e-01 2.0264e+02 1.4713e+02 6.1672e-03
 1.5596e+02 1.3447e+02 9.0809e-01 1.2938e+02 2.5430e+02 9.3510e-01
 8.8823e+01 2.5703e+02 9.4767e-01 1.6420e+02 4.3457e+02 7.1305e-01
 1.7345e+02 4.2123e+02 8.4495e-01 2.8590e+02 4.4107e+02 7.1574e-01
 2.1596e+02 2.5329e+02 8.5750e-01 1.5019e+02 4.8506e+02 2.7328e-01
 1.0806e+02 4.9146e+02 2.8448e-01 2.8327e+02 4.5921e+02 2.8908e-02
 2.0405e+02 4.5290e+02 3.7386e-02 2.1548e+02 4.4460e+02 1.3327e-02
 1.6376e+02 4.4714e+02]",
video_10.mp4,13,803,"[2.2401e+02 1.7457e+02 9.7981e-01 2.2836e+02 1.5511e+02 1.9156e-01
 2.1487e+02 1.5165e+02 9.9082e-01 1.9946e+02 1.4703e+02 6.0954e-03
 1.5598e+02 1.3519e+02 9.0390e-01 1.2964e+02 2.5411e+02 9.3366e-01
 8.8619e+01 2.5756e+02 9.4705e-01 1.6469e+02 4.3429e+02 7.1517e-01
 1.7389e+02 4.2018e+02 8.4832e-01 2.8604e+02 4.4135e+02 7.2151e-01
 2.1656e+02 2.5224e+02 8.6249e-01 1.5134e+02 4.8508e+02 2.7002e-01
 1.0918e+02 4.9179e+02 2.8258e-01 2.8255e+02 4.5958e+02 2.7963e-02
 2.0459e+02 4.5312e+02 3.6344e-02 2.1511e+02 4.4494e+02 1.2889e-02
 1.6475e+02 4.4717e+02]",
video_10.mp4,13,809,"[2.2308e+02 1.7333e+02 9.7934e-01 2.2746e+02 1.5459e+02 1.9763e-01
 2.1379e+02 1.5122e+02 9.9024e-01 1.9902e+02 1.4698e+02 6.3634e-03
 1.5524e+02 1.3547e+02 9.0294e-01 1.2935e+02 2.5375e+02 9.3352e-01
 8.8306e+01 2.5805e+02 9.4713e-01 1.6568e+02 4.3398e+02 7.1534e-01
 1.7434e+02 4.2074e+02 8.4888e-01 2.8585e+02 4.4165e+02 7.2176e-01
 2.1570e+02 2.5216e+02 8.6311e-01 1.5178e+02 4.8454e+02 2.6989e-01
 1.0970e+02 4.9162e+02 2.8291e-01 2.8295e+02 4.5959e+02 2.7798e-02
 2.0576e+02 4.5373e+02 3.6199e-02 2.1446e+02 4.4505e+02 1.2785e-02
 1.6532e+02 4.4741e+02]",
video_10.mp4,13,815,"[2.2255e+02 1.7373e+02 9.7648e-01 2.2685e+02 1.5502e+02 1.8207e-01
 2.1324e+02 1.5204e+02 9.8860e-01 1.9801e+02 1.4675e+02 6.4150e-03
 1.5460e+02 1.3605e+02 9.0077e-01 1.2974e+02 2.5445e+02 9.3269e-01
 8.8068e+01 2.5812e+02 9.4667e-01 1.6601e+02 4.3454e+02 7.1495e-01
 1.7436e+02 4.1971e+02 8.4988e-01 2.8634e+02 4.4212e+02 7.2317e-01
 2.1556e+02 2.5229e+02 8.6494e-01 1.5156e+02 4.8496e+02 2.6698e-01
 1.0929e+02 4.9192e+02 2.8074e-01 2.8223e+02 4.6017e+02 2.7184e-02
 2.0627e+02 4.5436e+02 3.5527e-02 2.1384e+02 4.4526e+02 1.2538e-02
 1.6569e+02 4.4703e+02]",
video_10.mp4,13,821,"[2.2305e+02 1.7384e+02 9.7525e-01 2.2741e+02 1.5595e+02 1.8227e-01
 2.1378e+02 1.5301e+02 9.8762e-01 1.9911e+02 1.4777e+02 6.5794e-03
 1.5477e+02 1.3695e+02 8.9829e-01 1.3145e+02 2.5503e+02 9.3204e-01
 8.8509e+01 2.5873e+02 9.4631e-01 1.6593e+02 4.3582e+02 7.1496e-01
 1.7592e+02 4.1937e+02 8.5062e-01 2.8547e+02 4.4301e+02 7.2439e-01
 2.1603e+02 2.5164e+02 8.6635e-01 1.5320e+02 4.8534e+02 2.6382e-01
 1.1012e+02 4.9231e+02 2.7814e-01 2.8350e+02 4.5954e+02 2.6817e-02
 2.0571e+02 4.5322e+02 3.5117e-02 2.1511e+02 4.4536e+02 1.2403e-02
 1.6545e+02 4.4724e+02]",
video_10.mp4,13,827,"[2.2375e+02 1.7538e+02 9.7680e-01 2.2802e+02 1.5714e+02 1.9128e-01
 2.1426e+02 1.5380e+02 9.8869e-01 1.9979e+02 1.4973e+02 6.5384e-03
 1.5505e+02 1.3805e+02 8.9992e-01 1.3243e+02 2.5693e+02 9.3248e-01
 8.9110e+01 2.5957e+02 9.4634e-01 1.6644e+02 4.3766e+02 7.1319e-01
 1.7547e+02 4.2041e+02 8.4887e-01 2.8604e+02 4.4402e+02 7.2161e-01
 2.1634e+02 2.5317e+02 8.6431e-01 1.5286e+02 4.8573e+02 2.6264e-01
 1.0904e+02 4.9209e+02 2.7642e-01 2.8495e+02 4.5898e+02 2.7112e-02
 2.0324e+02 4.5196e+02 3.5456e-02 2.1605e+02 4.4616e+02 1.2545e-02
 1.6377e+02 4.4753e+02]",
video_10.mp4,13,833,"[2.2510e+02 1.7636e+02 9.7274e-01 2.2891e+02 1.5721e+02 1.4626e-01
 2.1505e+02 1.5421e+02 9.8961e-01 1.9455e+02 1.5143e+02 5.8401e-03
 1.5597e+02 1.3958e+02 8.9440e-01 1.3255e+02 2.5884e+02 9.3480e-01
 8.9730e+01 2.6227e+02 9.3643e-01 1.7043e+02 4.3752e+02 7.2034e-01
 1.7519e+02 4.2354e+02 8.1475e-01 2.8937e+02 4.4580e+02 7.3718e-01
 2.1772e+02 2.5372e+02 8.4693e-01 1.5459e+02 4.8600e+02 2.6622e-01
 1.1159e+02 4.9286e+02 2.6343e-01 2.9337e+02 4.6829e+02 3.0486e-02
 2.1257e+02 4.6293e+02 3.6583e-02 2.4372e+02 4.5545e+02 1.3378e-02
 1.8736e+02 4.5393e+02]",
video_10.mp4,13,839,"[2.2563e+02 1.7738e+02 9.7324e-01 2.2946e+02 1.5724e+02 1.4852e-01
 2.1532e+02 1.5391e+02 9.8992e-01 1.9526e+02 1.5190e+02 5.6848e-03
 1.5625e+02 1.3984e+02 8.9567e-01 1.3347e+02 2.5973e+02 9.3488e-01
 9.0077e+01 2.6288e+02 9.3637e-01 1.7144e+02 4.3845e+02 7.1712e-01
 1.7559e+02 4.2393e+02 8.1222e-01 2.9031e+02 4.4695e+02 7.3324e-01
 2.1790e+02 2.5460e+02 8.4422e-01 1.5454e+02 4.8605e+02 2.6371e-01
 1.1091e+02 4.9259e+02 2.6080e-01 2.9354e+02 4.6818e+02 3.0501e-02
 2.1034e+02 4.6255e+02 3.6575e-02 2.4452e+02 4.5558e+02 1.3439e-02
 1.8592e+02 4.5370e+02]",
video_10.mp4,13,845,"[2.2654e+02 1.7892e+02 9.7671e-01 2.3041e+02 1.5732e+02 1.6474e-01
 2.1579e+02 1.5388e+02 9.9132e-01 1.9714e+02 1.5185e+02 5.7840e-03
 1.5707e+02 1.3976e+02 8.9780e-01 1.3294e+02 2.6092e+02 9.3504e-01
 9.2211e+01 2.6416e+02 9.3701e-01 1.7379e+02 4.3933e+02 7.1486e-01
 1.7623e+02 4.2507e+02 8.1143e-01 2.9188e+02 4.4774e+02 7.3053e-01
 2.1834e+02 2.5659e+02 8.4344e-01 1.5742e+02 4.8582e+02 2.6309e-01
 1.1609e+02 4.9260e+02 2.6071e-01 2.9861e+02 4.6905e+02 3.0385e-02
 2.1843e+02 4.6446e+02 3.6614e-02 2.4703e+02 4.5528e+02 1.3419e-02
 1.8935e+02 4.5280e+02]",
video_10.mp4,13,851,"[2.2744e+02 1.8138e+02 9.7987e-01 2.3156e+02 1.5862e+02 1.8261e-01
 2.1661e+02 1.5495e+02 9.9262e-01 1.9896e+02 1.5287e+02 6.0993e-03
 1.5805e+02 1.4050e+02 8.9910e-01 1.3394e+02 2.6228e+02 9.3508e-01
 9.2890e+01 2.6509e+02 9.3723e-01 1.7510e+02 4.4052e+02 7.1237e-01
 1.7727e+02 4.2737e+02 8.0961e-01 2.9299e+02 4.4934e+02 7.2680e-01
 2.1852e+02 2.5997e+02 8.4121e-01 1.6022e+02 4.8589e+02 2.6151e-01
 1.1789e+02 4.9246e+02 2.5917e-01 3.0438e+02 4.6944e+02 3.0413e-02
 2.1740e+02 4.6406e+02 3.6666e-02 2.5023e+02 4.5621e+02 1.3433e-02
 1.8677e+02 4.5312e+02]",
video_10.mp4,14,863,"[2.3041e+02 1.8498e+02 9.7995e-01 2.3392e+02 1.6100e+02 1.5827e-01
 2.1970e+02 1.5736e+02 9.9301e-01 1.9838e+02 1.5541e+02 5.8187e-03
 1.6109e+02 1.4366e+02 9.0094e-01 1.3535e+02 2.6531e+02 9.3411e-01
 9.5133e+01 2.6801e+02 9.3688e-01 1.7500e+02 4.4238e+02 7.0837e-01
 1.7892e+02 4.3270e+02 8.0776e-01 2.9360e+02 4.5145e+02 7.2439e-01
 2.1996e+02 2.6705e+02 8.4074e-01 1.6341e+02 4.8584e+02 2.5415e-01
 1.2051e+02 4.9235e+02 2.5212e-01 3.1145e+02 4.6941e+02 2.9720e-02
 2.2048e+02 4.6322e+02 3.5981e-02 2.5393e+02 4.5688e+02 1.3208e-02
 1.8690e+02 4.5243e+02]",
video_10.mp4,14,869,"[2.3134e+02 1.8654e+02 9.8084e-01 2.3479e+02 1.6266e+02 1.6676e-01
 2.2037e+02 1.5901e+02 9.9332e-01 2.0018e+02 1.5735e+02 5.7562e-03
 1.6196e+02 1.4571e+02 9.0137e-01 1.3679e+02 2.6709e+02 9.3365e-01
 9.6913e+01 2.6933e+02 9.3673e-01 1.7658e+02 4.4288e+02 7.0583e-01
 1.7998e+02 4.3528e+02 8.0769e-01 2.9521e+02 4.5261e+02 7.2236e-01
 2.2159e+02 2.6969e+02 8.4074e-01 1.6242e+02 4.8621e+02 2.5081e-01
 1.1960e+02 4.9258e+02 2.4914e-01 3.1317e+02 4.6942e+02 2.9334e-02
 2.2116e+02 4.6323e+02 3.5683e-02 2.5471e+02 4.5729e+02 1.3084e-02
 1.8696e+02 4.5268e+02]",
video_10.mp4,14,875,"[2.3074e+02 1.8750e+02 9.8184e-01 2.3392e+02 1.6262e+02 1.6968e-01
 2.1947e+02 1.5899e+02 9.9365e-01 1.9910e+02 1.5778e+02 5.8916e-03
 1.6090e+02 1.4660e+02 9.0208e-01 1.3655e+02 2.6966e+02 9.3307e-01
 9.6737e+01 2.7097e+02 9.3587e-01 1.7566e+02 4.4367e+02 7.0261e-01
 1.7636e+02 4.3814e+02 8.0429e-01 2.9362e+02 4.5414e+02 7.2078e-01
 2.2247e+02 2.7471e+02 8.3940e-01 1.6242e+02 4.8630e+02 2.4722e-01
 1.1982e+02 4.9234e+02 2.4516e-01 3.1471e+02 4.6928e+02 2.9289e-02
 2.2273e+02 4.6298e+02 3.5611e-02 2.5727e+02 4.5691e+02 1.3118e-02
 1.8821e+02 4.5151e+02]",
video_10.mp4,14,881,"[2.2942e+02 1.8778e+02 9.8356e-01 2.3246e+02 1.6185e+02 1.8981e-01
 2.1725e+02 1.5796e+02 9.9404e-01 1.9911e+02 1.5823e+02 6.1381e-03
 1.5858e+02 1.4636e+02 9.0470e-01 1.3452e+02 2.7287e+02 9.3240e-01
 9.7120e+01 2.7313e+02 9.3455e-01 1.7381e+02 4.4537e+02 6.9182e-01
 1.6995e+02 4.4866e+02 7.9425e-01 2.9248e+02 4.5539e+02 7.1160e-01
 2.2536e+02 2.8067e+02 8.3256e-01 1.6045e+02 4.8733e+02 2.3761e-01
 1.2000e+02 4.9278e+02 2.3414e-01 3.1466e+02 4.6969e+02 2.9099e-02
 2.2315e+02 4.6317e+02 3.5224e-02 2.5613e+02 4.5693e+02 1.3112e-02
 1.8677e+02 4.5185e+02]",
video_10.mp4,14,887,"[2.2900e+02 1.8576e+02 9.8428e-01 2.3164e+02 1.6035e+02 1.9035e-01
 2.1662e+02 1.5660e+02 9.9421e-01 1.9716e+02 1.5754e+02 6.4439e-03
 1.5824e+02 1.4632e+02 9.0889e-01 1.3325e+02 2.7340e+02 9.3528e-01
 9.8564e+01 2.7517e+02 9.3535e-01 1.7272e+02 4.4246e+02 6.9709e-01
 1.5626e+02 4.5961e+02 7.9009e-01 2.9356e+02 4.5610e+02 7.1459e-01
 2.2688e+02 2.9854e+02 8.2923e-01 1.5565e+02 4.8833e+02 2.3928e-01
 1.1873e+02 4.9390e+02 2.3190e-01 3.0701e+02 4.6965e+02 2.9501e-02
 2.2315e+02 4.6444e+02 3.5132e-02 2.5220e+02 4.5652e+02 1.3198e-02
 1.8834e+02 4.5294e+02]",
video_10.mp4,14,893,"[2.3008e+02 1.8452e+02 9.8493e-01 2.3193e+02 1.5960e+02 1.7893e-01
 2.1820e+02 1.5627e+02 9.9452e-01 1.9497e+02 1.5682e+02 6.8338e-03
 1.6077e+02 1.4706e+02 9.0920e-01 1.3492e+02 2.7495e+02 9.3515e-01
 9.7939e+01 2.7913e+02 9.3460e-01 1.7920e+02 4.4412e+02 6.9311e-01
 1.3578e+02 4.7224e+02 7.8197e-01 2.9366e+02 4.5719e+02 7.1591e-01
 2.2910e+02 3.2808e+02 8.2565e-01 1.5414e+02 4.9031e+02 2.2054e-01
 1.1769e+02 4.9612e+02 2.1189e-01 2.9443e+02 4.6994e+02 2.6778e-02
 2.1596e+02 4.6604e+02 3.1424e-02 2.4126e+02 4.5940e+02 1.2154e-02
 1.8537e+02 4.5732e+02]",
video_10.mp4,14,899,"[2.3015e+02 1.8470e+02 9.8461e-01 2.3159e+02 1.5996e+02 1.5551e-01
 2.1923e+02 1.5655e+02 9.9461e-01 1.9319e+02 1.5716e+02 6.7639e-03
 1.6312e+02 1.4765e+02 9.1019e-01 1.3973e+02 2.7635e+02 9.3636e-01
 9.6072e+01 2.8214e+02 9.3298e-01 1.8459e+02 4.4847e+02 6.8787e-01
 1.1778e+02 4.7715e+02 7.6750e-01 2.9211e+02 4.5885e+02 7.1193e-01
 2.3003e+02 3.5577e+02 8.1427e-01 1.5115e+02 4.8999e+02 2.0499e-01
 1.1063e+02 4.9593e+02 1.9315e-01 2.8759e+02 4.6829e+02 2.5152e-02
 2.0472e+02 4.6512e+02 2.8802e-02 2.3673e+02 4.6073e+02 1.1729e-02
 1.7796e+02 4.5723e+02]",
video_10.mp4,14,905,"[2.2987e+02 1.8597e+02 9.8274e-01 2.3077e+02 1.6112e+02 1.2911e-01
 2.1962e+02 1.5799e+02 9.9410e-01 1.8937e+02 1.5779e+02 6.7817e-03
 1.6458e+02 1.4932e+02 9.1322e-01 1.3935e+02 2.7836e+02 9.3362e-01
 9.6558e+01 2.8327e+02 9.3146e-01 1.7804e+02 4.6069e+02 6.5331e-01
 1.0882e+02 4.7726e+02 7.4557e-01 2.9098e+02 4.5895e+02 6.7596e-01
 2.3441e+02 3.8297e+02 7.8880e-01 1.5289e+02 4.8972e+02 1.7484e-01
 1.1213e+02 4.9469e+02 1.6626e-01 2.8527e+02 4.6370e+02 2.2321e-02
 2.0466e+02 4.6111e+02 2.5739e-02 2.4395e+02 4.5944e+02 1.1123e-02
 1.7885e+02 4.5414e+02]",
video_10.mp4,14,911,"[2.2880e+02 1.8620e+02 9.8166e-01 2.2959e+02 1.6139e+02 1.2587e-01
 2.1909e+02 1.5793e+02 9.9351e-01 1.8768e+02 1.5832e+02 7.2718e-03
 1.6495e+02 1.4973e+02 9.1922e-01 1.3692e+02 2.8149e+02 9.2880e-01
 9.6495e+01 2.8515e+02 9.3140e-01 1.6883e+02 4.6129e+02 6.2004e-01
 1.0612e+02 4.7805e+02 7.3565e-01 2.9140e+02 4.6206e+02 6.3990e-01
 2.6310e+02 4.1554e+02 7.6867e-01 1.5347e+02 4.8938e+02 1.5381e-01
 1.1884e+02 4.9483e+02 1.4971e-01 2.8651e+02 4.5646e+02 2.0135e-02
 2.1670e+02 4.5661e+02 2.3878e-02 2.5666e+02 4.5654e+02 1.0734e-02
 1.9229e+02 4.5238e+02]",
video_10.mp4,14,917,"[2.2700e+02 1.8479e+02 9.8519e-01 2.2782e+02 1.5986e+02 1.5662e-01
 2.1697e+02 1.5641e+02 9.9485e-01 1.8831e+02 1.5724e+02 7.2030e-03
 1.6339e+02 1.4795e+02 9.3682e-01 1.3596e+02 2.8070e+02 9.4015e-01
 9.7672e+01 2.8658e+02 9.4434e-01 1.8168e+02 4.4030e+02 6.2779e-01
 1.1012e+02 4.7465e+02 7.4261e-01 2.8579e+02 4.5536e+02 5.8912e-01
 2.7346e+02 4.6309e+02 7.1619e-01 1.4286e+02 4.9493e+02 2.0901e-01
 1.1137e+02 5.0088e+02 2.0332e-01 2.7097e+02 4.7276e+02 2.4508e-02
 2.0837e+02 4.7329e+02 2.8981e-02 2.5924e+02 4.6428e+02 1.2025e-02
 1.9919e+02 4.6217e+02]",
