video,group,frame,landmarks
video7.mp4,28,167,"[          0           0      335.46       254.8      300.09      459.32     0.95253      384.92      139.19     0.99597      391.52      111.69     0.65916      371.76      112.92     0.99722      376.56      96.138   0.0082963      309.09      96.211     0.93991      315.25      165.72     0.95655      239.92
       238.4     0.96372      344.28      257.63     0.85038       276.7      442.53     0.90506      419.86      276.35     0.84723      393.09      371.29      0.9032      324.96      407.86     0.73357      269.56      455.09     0.72262      448.48      439.07     0.16208       399.4      482.51     0.18556
      372.01      452.22    0.044626      320.47      473.18    0.047525]"
video7.mp4,29,173,"[          0           0      341.05       254.5      307.56      458.82      0.9546      387.31      150.66     0.99437      392.78      124.94     0.59037       373.4      128.55     0.99644       373.1      107.13   0.0081839      310.52      116.01     0.94055      306.93       171.9     0.94967      238.71
      260.69     0.95878      346.72      253.96     0.82683      284.47      459.85     0.88741      428.11      281.83     0.83038      400.63       377.2     0.89069      328.84      415.44      0.6269      281.77      465.19     0.61157      456.38      429.05     0.10791      420.39      468.71     0.12507
      383.53      443.95    0.033787      336.86      464.03    0.036225]"
video7.mp4,30,179,"[          0           0      345.27      254.34      311.02      459.26     0.95569       394.8      159.24     0.97804       399.1       138.9     0.14522      387.08      142.56     0.98997      361.35      118.08   0.0052753      324.65      131.04     0.93983      308.21       163.8     0.94725      242.23
      265.43     0.95884      352.64      247.59     0.83611      289.87      457.93     0.90087      435.44      282.42     0.84232      406.89      380.98     0.90327      328.26      405.94     0.65248       282.8      459.95     0.64158      448.74      426.48      0.1177      417.09      469.67     0.13776
       376.5      446.68    0.035394      338.56      466.41    0.038007]"
video7.mp4,31,185,"[          0           0      356.91      254.27      309.82      459.68     0.95066      400.71      146.09     0.97362      404.56      125.88     0.15926      393.18      127.48     0.98781      367.67      108.79   0.0068201      332.08      117.17     0.94212      320.45      162.91     0.95429      255.76
      246.52     0.96402      364.24      248.06     0.84861      290.82      447.62     0.90453      441.86      282.78      0.8446      412.09      381.85     0.89973      328.73      403.93     0.70741      283.59      453.03     0.69605      452.71      418.06     0.14883      426.19      469.97     0.17136
       391.2      442.53    0.041639       362.2      465.63    0.044239]"
video7.mp4,32,191,"[          0           0      364.78      253.52      304.82       458.8      0.9522      408.93      122.54     0.99327      413.68      101.16     0.51738      399.08      101.85     0.99647      395.74      86.499   0.0065267      341.72      87.625     0.94595      336.94      149.81     0.96355      268.28
      213.16     0.97186      369.05      258.32     0.86972      287.39      423.51     0.92341         447       284.6     0.85189      418.91      380.34       0.909      337.97      395.79     0.80154      284.39      441.23     0.79669      466.15      433.61     0.20664      420.65      488.38     0.23815
      399.82      451.78     0.05202      356.14       474.6    0.055714]"
video7.mp4,34,203,"[          0           0      381.29      253.24      331.04      457.96     0.90834      433.56      129.32     0.99499      440.92       110.6      0.5514      426.55      105.41     0.99798      427.46      96.841   0.0045159      373.42      83.073     0.94972      360.21      160.23     0.96573      293.95
      198.01      0.9751      378.05      284.06     0.86817      303.16      406.15     0.92997       455.2      293.23     0.83915      437.72      377.23     0.90744      341.48       402.7     0.82654      281.72      438.99      0.8267       478.7      442.25     0.23553      433.64      489.44     0.27708
      414.11      458.14    0.060518      356.03      478.32    0.066317]"
video7.mp4,35,209,"[          0           0      580.78      125.12      118.66       201.3     0.89728      618.33      27.199     0.18141      624.59      20.151    0.042175       607.2      19.115     0.15825      628.14      25.758     0.01522      584.09      22.392     0.56034         635      67.875     0.68649      550.44
      73.334     0.94818      637.69       145.1     0.25199       550.5      164.85     0.92104      631.36      201.84     0.16435      622.23       203.1     0.75377      621.04      221.64     0.66376      559.12      226.56     0.85801      622.13      302.56    0.055433       569.2      306.94      0.1558
      620.47      315.59    0.013145      569.49      319.99    0.029007]"
video7.mp4,36,215,"[          0           0      579.76      125.01      120.61      201.48     0.89492      617.08      28.213     0.22375       623.7        20.8    0.054255      605.62      19.599      0.1926      627.71      26.292    0.017391      582.22      22.707     0.59322      634.62      71.073     0.69262      548.77
      75.534     0.95064      638.33      148.68     0.24657      548.56      166.39     0.92257      632.05      203.58     0.16655      620.96      204.52     0.76496       620.5      223.34     0.64683      558.09      227.81     0.85067      621.39      303.23    0.053124      566.98      307.35     0.15228
      619.26      313.59    0.012967      566.37      317.87    0.028941]"
video7.mp4,37,221,"[          0           0      579.74       124.3      120.75      200.23     0.90198       614.5       27.89     0.19945      621.08      20.312    0.050698      602.69      19.603     0.17142      625.63      25.745    0.017958      579.63      23.039     0.56919      634.56      71.836     0.69091      547.54
      75.356     0.94905      638.62      150.02      0.2497      547.96      165.55     0.92102      632.99      205.48     0.16638      622.56      205.74      0.7597      620.01      223.77     0.63837      557.09      227.92     0.84488      621.71      300.94    0.051189      568.81      305.14     0.14674
       619.6      310.33    0.012801      568.74      314.52     0.02851]"
video7.mp4,38,227,"[          0           0       381.2      253.55       321.5      458.08     0.89746      421.55      159.62     0.99566      430.39      133.54       0.834       407.3      132.78     0.99755      428.07      116.53    0.010644       349.1      113.07     0.94905      354.18         176     0.95978      285.17
      239.62     0.96935       375.3      274.63      0.8452      310.03      438.87     0.90576      454.55      291.78     0.82192      434.55      382.47      0.8878      347.36      405.15     0.75464      294.87       450.8      0.7478      497.12      406.32     0.20095      449.93      470.69     0.23389
      432.68      444.88    0.058542      386.97      467.02    0.063136]"
video7.mp4,39,233,"[          0           0      578.06      121.81      122.27      196.53     0.89848       602.7       27.38     0.11135      610.79      21.087    0.028016      593.78      20.131    0.073087      619.93      26.369    0.023591      575.93       22.34     0.39072      634.06      71.028     0.68785      545.01
      72.781     0.94799      639.49      147.51     0.28682      544.95      162.26     0.92293      631.95      199.48      0.1635      618.36      200.86     0.72476      619.39      220.34     0.69508      554.91      223.09     0.86897      619.22      294.83    0.053986      564.24      297.98     0.14516
      613.46      313.23    0.012046      561.42      316.32    0.026238]"
video7.mp4,40,239,"[          0           0      577.58      121.36      122.92      195.71      0.9079      602.93      27.156     0.11813      610.83      20.816    0.028214      593.65      19.864    0.080342      619.43      26.119    0.021485       574.9      22.301      0.4134       632.9      70.695     0.70653      543.81
      72.784     0.94955       638.9      146.88      0.2953      543.14      162.53     0.92193      627.12      194.36     0.16864       612.2      196.54     0.72534      618.71      218.22     0.69819      554.17      221.21     0.86764      618.99      289.02    0.056998      564.68      292.32     0.14983
      612.77      307.82    0.012994      561.66      310.53    0.027867]"
video7.mp4,41,245,"[          0           0      576.63      120.16      125.02      194.16     0.91549       609.5      27.205     0.12267      616.01      20.915    0.024237      599.62      19.715     0.09482      621.17      26.665    0.015185      576.49      22.263     0.47585      633.22      70.361     0.69844      543.67
      72.811     0.95168      639.67      146.25     0.27478       535.8      166.18     0.92729      626.75      180.06     0.16603      598.73      189.01     0.75092      620.01         215     0.67857      555.11      218.76     0.86223      620.91      282.21    0.056102      568.32      286.02      0.1549
      609.46      300.97    0.013173      561.82       303.5    0.029294]"
video7.mp4,42,251,"[          0           0       575.5      120.46      127.49      194.63     0.91285      611.61      27.617     0.16066       618.1      20.826    0.030529      601.49      19.737     0.12394      622.95      25.898    0.015902      578.33      22.157     0.52042      633.87      71.492     0.69065      544.48
      73.051     0.95454      638.95      147.92     0.26934       531.3      166.41     0.93481      623.54      176.84     0.18384      591.98      187.15     0.79239      620.46       218.6     0.66033      555.87      221.77     0.85912       617.1      289.54    0.051583      563.32      292.64     0.14897
      606.54      305.48    0.012222      558.07      307.87    0.027959]"
video7.mp4,43,257,"[          0           0         576      118.59      126.39      191.15     0.90955      613.14      27.771     0.18566      619.53       20.89    0.034868      602.88      19.722     0.14411      623.98      26.046    0.016483      579.18      22.003     0.53911      633.17      69.688     0.70068      545.27
       72.65     0.95485      640.05      145.84     0.26687      531.75      167.35      0.9304      623.16      175.95     0.17892      597.37      185.06     0.77903      620.54      213.87     0.64698      556.61      218.14      0.8482      621.15      279.46    0.053401      570.29       283.4     0.15138
       608.4      296.92     0.01338      562.21      299.34    0.030222]"
video7.mp4,45,269,"[          0           0      386.42      252.88      311.55       454.6     0.91324      434.72      137.29     0.99358      438.84      117.61     0.25191      427.51      117.05     0.99591      398.55      106.62   0.0039108      372.24      102.59     0.98003      358.33      154.25     0.97453      294.02
      219.71     0.97737      379.49         266     0.90717      326.49      415.74     0.93894      457.51      286.46     0.91473      447.35      363.75     0.93882      351.19      392.14     0.82464      299.13      437.34     0.79133      480.26      428.89     0.20241       451.5      488.76     0.21244
      439.11      441.41    0.032284      419.96      463.42    0.030233]"
video1.mp4,1,5,"[          0           0      327.77      252.28       329.3      456.59     0.94741      326.13      96.773     0.99154      326.07      78.854      0.3399      316.03      78.749     0.99158      291.92      79.972    0.010953      264.79      80.725      0.9796      274.02      157.16     0.98325       228.8
      202.82     0.98395      325.66      258.26     0.93703      295.03      373.27     0.95908      412.87      287.35     0.93508      423.93      353.67     0.95341      292.33      401.14     0.90354      250.18       441.2     0.89089      407.87      407.47     0.38639      391.65      480.35     0.42201
      393.06      468.04    0.068228      389.35      476.52    0.066723]"
video1.mp4,2,11,"[          0           0      335.17      252.34      340.69       456.3     0.95218      327.83      98.787     0.99261      327.96      80.721      0.3541      317.75      80.974     0.99235      294.36      81.647    0.010065       265.6      82.913     0.98028      276.01      160.48      0.9837      230.96
      207.67     0.98431      329.16      261.13      0.9378      298.37      374.61     0.95949      415.83      291.74     0.93494      427.69       357.8     0.95359      294.99      403.65     0.89666      252.32      443.61     0.88301      410.89      407.75      0.3503      389.58      478.71     0.38573
      397.24      464.77    0.060239      386.73      476.66     0.05938]"
video1.mp4,3,17,"[          0           0      336.81      252.68       342.2       456.8      0.9528      328.61      104.34     0.99303      328.78      85.693     0.35254      318.77      85.826     0.99303      294.01      86.468   0.0094122      267.01       88.32     0.98007      277.81      166.62     0.98341      232.54
      211.09     0.98411      331.38      268.19     0.93648      298.56      377.11      0.9587      417.58      296.96     0.93302      428.48      364.51     0.95187      297.14      409.72     0.88421      253.85      446.59     0.86938       412.5      415.78     0.29529      386.81      474.97     0.32984
      401.27       463.4    0.049633      382.66      476.64    0.050472]"
video1.mp4,4,23,"[          0           0      336.35      253.21      345.17      457.16     0.95414      328.87      106.73     0.99301      329.19       88.37     0.36019      318.92      88.707      0.9932      294.51      88.539   0.0096806      266.57      89.775     0.98014      277.93      166.98     0.98317      231.36
      213.49     0.98395       328.8      268.98     0.93584      298.06      381.12     0.95824      417.02      298.82     0.93231      430.49      368.23     0.95118      297.31      413.09     0.87006         253      449.67     0.85305      414.17       416.2     0.25137      386.67      468.61     0.28414
      401.06      461.88    0.041774      376.45      478.18    0.043367]"
video1.mp4,5,29,"[          0           0       334.7      253.33      345.71      457.23     0.95381      326.91      110.96     0.99257      326.58      92.425     0.32887      317.22      92.987     0.99325      288.78      92.361   0.0098721      265.57      94.473     0.97941      275.26      170.03     0.98236      229.27
      217.74     0.98296      326.39      272.79     0.93389      297.11      386.04     0.95545      415.79      301.11     0.93101      429.35      371.85     0.94861       295.2      416.06     0.85801      251.23      451.79     0.83794      412.14      423.55     0.22376       383.3      470.53      0.2517
      401.72      461.16    0.036863      373.92      476.92    0.038372]"
video1.mp4,6,35,"[          0           0      334.12      253.72      346.93      456.76     0.95368      326.23      114.25     0.99277      325.97      95.405     0.33405      316.54      95.969      0.9936       287.9      94.996    0.009625      264.92      97.138     0.97913       274.1      172.22     0.98192       227.8
      220.62     0.98229      325.47      276.35     0.93242       294.4      387.74     0.95334      415.66      304.21     0.92978       428.6      375.18     0.94665      294.34      416.97     0.85339      250.19      452.57     0.83163      412.75      425.65     0.21925      381.38      471.72     0.24489
      403.46      460.86    0.035947      374.05       475.2    0.037266]"
video1.mp4,7,41,"[          0           0      334.65      253.67       348.4      456.85     0.95318      326.81      116.32     0.99236      326.66      97.513     0.32593      317.19       98.28     0.99328      288.32      96.505   0.0098407       264.9      98.761     0.97928      274.21      173.62      0.9818      227.98
      221.66     0.98196      325.63      277.63     0.93172      293.43       388.5     0.95212      416.16      306.17     0.92845      428.94      378.19     0.94481      293.44      420.46     0.84787      249.16      454.67     0.82424      412.41      430.07     0.20398      381.54      469.62     0.22777
      402.35      462.08    0.033283      370.13      475.24    0.034872]"
video1.mp4,8,47,"[          0           0      335.72      254.93      346.43      461.61     0.95358      327.62      118.86     0.98591       327.4      100.89     0.19026      317.57       100.9     0.99085      296.81      98.895    0.008389      265.89      100.97     0.92775      273.46       178.7     0.96933      226.44
      222.24     0.96738       323.9      281.73     0.89798      295.33      391.34     0.92704      417.06      311.69      0.8809      428.21      383.03     0.91662      290.52      423.43     0.85836      246.65      460.82     0.84569      409.84      433.67     0.32418       392.4      472.15     0.35422
      395.52      480.24    0.085854      360.85      479.25    0.090138]"
video1.mp4,9,53,"[          0           0      339.12      254.79      347.05      461.73     0.95525         330      119.15     0.98667      329.67      100.38     0.21301      319.25      100.75     0.99094      300.29      98.563   0.0087117      268.52      102.41     0.92736       277.5      181.33       0.969      230.04
      225.66     0.96754      328.75      282.55     0.89545       299.8      394.93      0.9262      420.68      313.13     0.87868       432.8      385.36     0.91538      292.93      426.38     0.84632      249.73      462.45     0.83378      414.65      432.43     0.30278      399.96      464.47     0.33455
      401.59      479.34    0.080536      372.12      476.42    0.085693]"
video1.mp4,10,59,"[          0           0      342.25      254.66      347.43      461.88     0.95568      332.61      114.47     0.98824      331.77      95.887     0.22396      321.35      96.492     0.99183      301.83      94.762   0.0086164      270.31      99.122     0.93037      279.66      178.94     0.97004      232.43
      223.32      0.9687      332.39      281.31     0.89857      302.97      394.64      0.9293      425.57      311.14      0.8814       435.8      383.42     0.91841      296.41      425.93     0.85833      253.08      463.44     0.84679      419.62      433.15     0.32647      403.79      470.42     0.35999
      403.45      481.92    0.086985      365.89      479.81    0.092416]"
video1.mp4,12,71,"[          0           0      337.97       254.8      329.68       460.8     0.95359      328.59      111.58     0.98454      326.68      94.308     0.17407      318.05      94.639     0.98989      294.44      95.137   0.0082259      269.03      99.118     0.92891      278.19       176.8     0.97114      234.09
      219.81      0.9698      331.13      275.91     0.90562      303.04       383.5     0.93428      419.99       303.6     0.88873      425.09      371.79     0.92404      295.98      411.74     0.89146      257.04      454.77     0.88343      414.75      410.52     0.44674      404.23      476.47     0.48321
      393.16      480.89     0.13373      372.84      484.56     0.13887]"
video1.mp4,13,77,"[          0           0      335.75      253.07       322.1      455.67     0.95292      322.26       111.3     0.99222      321.04      93.549     0.35683      310.82      94.241     0.99252      285.34      95.069   0.0097178      263.27      98.891     0.97899      276.09      171.08     0.98351      234.53
      214.99     0.98437      329.71      268.92     0.93743      299.92      370.19     0.96029       415.6      296.49     0.93315      421.95      355.37     0.95406      300.53       400.4     0.91104      261.11      440.04     0.90174      409.44      403.23     0.43955      392.77      484.09     0.47851
      397.69      466.95    0.085687      393.19      473.83    0.082947]"
video1.mp4,14,83,"[          0           0      339.16      254.88      320.36      459.77     0.95283      321.33      109.79     0.98489      319.62      93.376     0.20901      310.51      93.464        0.99      290.33      95.245   0.0094989      263.81      98.582     0.92531      275.57      172.94     0.97364      233.76
      212.13     0.97072      327.43      263.17     0.91697      302.33      363.17     0.93879      413.52      292.47     0.89897      419.57      355.79     0.92878      294.49      391.65     0.92588      256.66      436.78     0.91898      405.67      397.37     0.61058      405.95      472.31     0.63979
      387.79      479.51     0.22121       382.4      484.23     0.22506]"
video1.mp4,15,89,"[          0           0      341.23      254.75      314.44      459.86      0.9531      324.09      113.88     0.98549      322.53      96.952     0.25541      312.37      98.015     0.98989      295.73      98.049    0.010335      266.13      103.21     0.92587      279.41      175.54     0.97355      237.76
      214.61     0.97097      330.23      267.34     0.91544      304.39      363.84      0.9384      414.72      293.28     0.89643      420.28      355.47     0.92743      298.55      392.63     0.92238      260.68      437.48     0.91576      408.77      399.02     0.58781      409.05      472.15     0.61908
      390.25      477.31      0.2063      383.47      482.56     0.21094]"
video1.mp4,16,95,"[          0           0      342.95       254.7      314.09      459.88     0.95403       327.1      112.39     0.98414      325.46      95.871     0.24323      315.44      97.207     0.98889      298.35      97.164     0.01038      270.34      103.34     0.92591      282.76       174.7     0.97386      239.78
      213.55     0.97158      333.06      267.97     0.91674      305.62      360.49     0.94008      416.92      293.04     0.89768       422.9      352.56     0.92888      302.19       391.7     0.92526      263.84      436.24     0.91929      408.72      396.63     0.60434      409.54      471.13     0.63534
      386.04       477.1     0.21873      385.32         482     0.22336]"
video1.mp4,17,101,"[          0           0      344.53      254.47      312.76      460.12     0.95275      328.82      113.45     0.98037      327.01      97.374     0.20633      317.76       98.83     0.98631      298.67      98.666    0.010401      273.47      105.64     0.92442      285.04      175.73     0.97349       241.8
      214.87     0.97144       334.1      269.67     0.91678      305.54      360.79     0.94057      417.65      293.46     0.89829      422.76      352.95     0.92968       304.1      390.94     0.92484      265.36      435.74     0.91921      409.36      394.17     0.60545      410.37      470.33     0.63684
       387.7      476.16      0.2206      387.65      480.49     0.22525]"
video1.mp4,18,107,"[          0           0      336.29      254.63      296.56      460.57     0.95258      327.94      113.55     0.97747         325      97.636     0.19639      315.94      100.14     0.98512      296.02      100.39    0.010218      272.06      110.59     0.92182      285.97       179.1     0.97209      243.02
      217.81     0.97084      336.68      272.81     0.91306      309.68      364.25     0.93957      415.34      290.42     0.89542      423.23      347.99     0.92873      305.19      395.06     0.91876       267.5      439.44      0.9139       411.5      398.29     0.57443      413.67      470.64     0.61039
      394.06      477.53     0.20032      386.28      482.57     0.20708]"
video1.mp4,19,113,"[          0           0      325.52      252.52      267.41       457.7     0.93006       332.7      116.64     0.98717      329.76      99.184     0.28063      320.89       102.3      0.9909      291.18      101.12    0.010096      277.35       111.1     0.97641      285.11      179.57     0.98072      246.06
       219.5     0.98394      331.97      289.37     0.92771      309.97      370.24     0.96244      407.94      285.87     0.92768      400.31      300.03     0.95902      311.69      405.11     0.90545      274.17      441.61     0.90329      417.18      414.64     0.41705      413.03      477.09      0.4762
       386.7      467.13    0.084094      379.93      470.94    0.088639]"
video1.mp4,20,119,"[          0           0      313.05      252.92      243.91      457.89      0.9409      334.67      120.95     0.98519      332.62      103.74     0.21483      324.71      105.85     0.99292      292.63      105.03   0.0070228       281.1      111.43     0.98074      280.65      180.81     0.97338      250.43
      219.91     0.98549      332.75      291.63      0.8589      334.43      354.29     0.96241      394.32      237.16     0.85001      395.33       245.6     0.94643      309.37      405.64     0.89419      278.69      440.25     0.91143      422.18      413.62     0.37919      414.89      470.48     0.49201
      366.17      458.81    0.078987      376.54      471.73    0.095808]"
video1.mp4,21,125,"[          0           0      314.79      252.84      245.49      457.95      0.9369      335.74      118.38     0.98597      334.38      100.39     0.22741      326.37      100.66     0.99263      294.99      102.65     0.00787      282.44      105.56     0.97927      282.64      181.94      0.9788      254.28
      222.28     0.98418      333.93      288.14     0.90832      340.79      345.87     0.94815      391.47      230.12     0.89885      381.76      254.31     0.92848       309.7      405.84     0.90633      281.82      439.73     0.90873       428.1      412.64     0.37974      421.63      469.97     0.44244
      364.05      454.73    0.075605      382.66      469.41    0.080154]"
video1.mp4,23,137,"[          0           0      523.85      129.34      119.17      215.45     0.93029      529.37      71.338     0.99469      538.08      63.559     0.99367      521.91      61.844     0.99064      547.92       68.18     0.86085      509.37      64.112     0.83884      559.01         125     0.97209      488.02
      129.22     0.97848      568.66      193.54     0.83622      484.23      213.11     0.90561      570.95      234.88     0.73271      532.48      245.48     0.82494      554.66      237.81     0.76788      506.43      242.21     0.78565      570.63      287.49       0.121      521.15      293.08      0.1414
         559      302.59    0.031672      515.05      302.56    0.035954]"
video1.mp4,24,143,"[          0           0      326.19       252.7      243.72      456.66     0.93021      348.09      114.33     0.98503       346.1      96.414     0.19587      337.88      96.603     0.99155      301.66      101.22   0.0089102       295.1      102.94     0.97435      298.17      178.71     0.97898      261.81
      218.02     0.98258      349.21       286.7     0.92149      352.83      346.13     0.95279      390.21      232.45     0.92104      386.04      258.73     0.94486      324.35      407.71     0.91344      291.62      442.05     0.91312      441.08      413.53     0.44201      431.69      474.32      0.4998
      391.96      463.29    0.097135      397.43      473.39     0.10137]"
video1.mp4,25,149,"[          0           0      333.43      252.92      249.09       457.8     0.94375      354.49      118.21     0.98532      352.17      99.949     0.17065      345.18      100.18     0.99246      304.43      103.53   0.0084877      299.26      105.45      0.9765      302.57      181.08     0.97938      266.54
      221.16     0.98358      357.08      293.37     0.92104      359.72      354.81     0.95355       406.9      232.31     0.92041      400.29      260.19     0.94398      332.27      411.33     0.90705       297.8      446.28     0.90767      446.62      413.42     0.41897      436.69      472.39     0.47883
      396.32      463.28    0.090259      400.07       475.5     0.09524]"
video1.mp4,26,155,"[          0           0      357.11      254.16      289.14      458.73       0.944      357.24      117.64     0.97365      355.55       100.5     0.13327      348.34      100.61      0.9886      319.85      102.03   0.0080579      300.84      106.32     0.92554      312.26      178.22     0.97007      265.63
      225.29     0.97118      364.97      281.28     0.89423      353.75      376.41     0.92878      445.13      273.09     0.87376       443.9      286.44      0.9161      337.76      408.84     0.87888      293.63      447.98     0.87433      446.94       418.3     0.41399       436.6      475.85     0.45498
      410.75      471.81     0.12437      389.23      478.41     0.13224]"
video1.mp4,27,161,"[          0           0      376.21      253.98      324.63      460.88     0.94375      362.98       117.9     0.98001      361.68      100.85     0.18715      353.34      100.99     0.98635      331.04      102.41   0.0098031      305.95      108.69     0.93413      318.29      184.43     0.97133      271.67
      230.33     0.97325      371.32      284.76     0.90019      350.46      395.44       0.938      464.79      305.31     0.87588      473.32      372.47     0.92075      339.28      418.83     0.88248      298.73      459.62     0.87839      455.38      421.41     0.40487      442.66      477.12     0.45039
      422.92       480.2     0.11924       412.3      476.97      0.1281]"
video1.mp4,28,167,"[          0           0      551.22      133.74      127.29      220.29     0.93373      558.82       63.92      0.9941      566.67      55.833     0.98911      549.28      55.439     0.99174       575.5      61.874     0.72903      534.85      62.468     0.88156      586.33      124.72     0.97257      512.61
      128.86     0.97896      598.06      201.79     0.83532      508.47      216.12     0.91318      593.65      250.39     0.72714      558.43       255.5     0.83819      583.49      248.66     0.77846      534.26      252.53     0.79878      593.26      307.72     0.11059      547.98      312.43     0.13181
      588.91      322.68    0.026454      543.78      324.12    0.030149]"
video1.mp4,29,173,"[          0           0      553.78      134.07      129.08      221.17     0.93439      562.62      64.918     0.99432      570.87       56.68     0.98934      553.14      55.736     0.99263      579.53      62.562     0.70558      538.81      61.635     0.87649      589.15      124.86     0.97371      514.98
      128.66     0.97951      601.66      203.41     0.84703      510.56      217.57     0.91373      596.26      252.22     0.74493      562.36      257.26      0.8392      586.35      248.58     0.77719      536.92      252.67     0.79481      596.94      305.13     0.11324      552.22      309.84     0.13234
      590.76      320.26    0.027302      546.73      321.57    0.030735]"
video1.mp4,30,179,"[          0           0      554.73      133.66      129.16       221.4     0.93331      567.27      62.597     0.99421      575.38      54.584     0.98799      557.73      53.404     0.99292      583.35      60.387     0.66038      542.34      59.482     0.89435      591.71      124.43      0.9761       516.8
      127.79     0.98069      602.34       203.7     0.86589      511.85      217.71     0.91787      595.93      251.42     0.77408      561.78      259.28     0.84616      587.24      248.67     0.79272      537.53      252.69     0.80525      598.18      304.46     0.12336      552.35      309.37     0.14005
      590.61      320.36    0.029058      546.87      321.89    0.031952]"
video1.mp4,31,185,"[          0           0       555.4      133.56      129.08      220.85     0.93289      574.75      65.104     0.99378      581.42      56.682     0.97521      564.87      55.402     0.99506      586.08       60.94     0.31199      545.48      59.191      0.9291      592.05      123.06     0.97401      517.91
      126.71     0.98019      602.53      203.01     0.84216      512.02      218.01     0.91882      598.17      251.06     0.73398         562      258.91     0.84223      587.87      248.59     0.78276      538.45      253.17      0.8001      601.21      302.75     0.11588      553.71       308.7     0.13723
      591.77      319.35    0.027706      547.12      321.18    0.031299]"
video1.mp4,32,191,"[          0           0       555.5      132.81       129.3      220.01     0.93192      578.96      65.537     0.99275      585.07      56.913     0.96378      569.01      55.699     0.99488      588.58      60.492     0.21721      548.14      58.983     0.93361      592.83      121.81      0.9729       518.8
      125.36     0.98047      602.81      202.53     0.83607      512.36      217.15     0.92317       598.4       249.9     0.72639      561.82      257.62     0.84827      588.19      246.41     0.77716      538.89      251.34     0.79957      604.36      297.23      0.1147      556.39       303.8     0.13972
      592.76      315.89    0.027725      547.97      317.42    0.032015]"
video1.mp4,34,203,"[          0           0      555.77      132.84      129.78      220.18     0.93063      581.66      67.157     0.99337      588.16        58.4     0.96506      571.84        56.8     0.99557       591.6      61.035     0.19573      550.17      58.037     0.93309      592.55       120.5     0.97369      519.63
      123.66     0.98104      604.59      200.46     0.85239      511.22      215.18     0.92916       594.9      242.92     0.76076      559.76      255.43     0.86422      588.08      245.45       0.786      538.83      250.55     0.80741      605.76      298.03     0.11454      556.81      305.26     0.13835
      594.36      316.14    0.027091      547.54       318.3     0.03103]"
video1.mp4,35,209,"[          0           0      556.28      133.17      131.79      221.11     0.93128      584.47      67.003     0.99306      590.28      58.016     0.95661      574.24      56.999     0.99579      593.02      60.328     0.14782      551.81      58.534     0.93604      593.32       119.8     0.97388      520.92
      122.71     0.98129      605.09      200.43     0.85562      511.67       213.8     0.93253      594.29      242.91     0.76582      560.66      255.07        0.87      587.22      245.32     0.78828      538.05      250.15     0.80997      605.06      296.95     0.11392      556.85      303.94     0.13828
      592.73      316.15    0.026876      546.15      318.24    0.030856]"
video1.mp4,36,215,"[          0           0      389.78      253.67      360.58      457.79     0.93504      367.33      105.57     0.98951      367.32      87.726     0.36618      356.67      87.071     0.98779      335.89      89.431    0.015815      308.55      93.118     0.97461      322.05      175.75     0.98138      277.63
      221.18     0.97801         378      283.34     0.92713      344.04      394.48     0.93976      470.87      309.94     0.92347       479.5      383.86     0.93525      339.55      424.16     0.82739      298.53       455.6     0.79088      461.06      432.99     0.19308       437.5      467.51     0.21037
      452.43      459.23    0.032855      423.27      473.78    0.033867]"
video1.mp4,37,221,"[          0           0      391.21      253.81      359.92      456.44     0.94188      363.95      100.94     0.99058      363.83      83.464     0.42705      351.88      82.704     0.98793      336.27      86.049    0.015777      302.69      89.844      0.9738      322.07      174.18     0.98176      276.02
      219.26      0.9781      379.37      282.67     0.92813      344.39      392.45     0.94136      471.36      310.44     0.92387      480.26       383.4     0.93735      342.61      422.86     0.83437      299.78       454.4     0.79995      460.86      432.99     0.20116      434.23      468.57      0.2197
      452.56      459.66    0.033883      422.43      473.78    0.035003]"
video1.mp4,38,227,"[          0           0       393.2      253.62      363.45      456.16      0.9475      355.34      97.046     0.99247      354.91      80.054      0.5369      341.91      78.305     0.98935       333.2      83.547    0.015784      292.83      87.198     0.97189      319.75      172.11     0.98216      271.98
       218.1     0.97742      380.08      279.15     0.93049      343.99      387.45     0.94136      471.15      309.82     0.92608      481.34      382.95     0.93872      347.39       420.3     0.84791      301.94      452.59     0.81446      461.56      434.33     0.21852      429.42      472.14     0.23509
      450.65       459.1    0.035775      418.84      470.16    0.036524]"
video1.mp4,39,233,"[          0           0      390.72      253.45      362.64      456.49     0.93693      346.39      94.641     0.99228      346.56      77.727     0.62357      332.22      76.241     0.98798      330.56      80.929     0.02142      281.99      84.928     0.96902      317.46      171.29     0.98187      267.32
      214.68     0.97647      380.65      278.12     0.93014      344.84      382.97     0.94265      472.55      312.36      0.9252      481.17       381.9     0.94014      350.17      420.67     0.84531      303.55      453.18     0.81322      464.89      432.68     0.20414      438.08      472.42     0.22388
      452.05      457.02     0.03374      423.94      469.81    0.034961]"
video1.mp4,40,239,"[          0           0      391.47      253.49         362         457     0.93962      341.08       100.6     0.99334      342.18      82.884     0.69783      326.42      81.624      0.9895      329.48      84.426    0.023871      276.06      89.484     0.96748      317.04      172.84     0.98236      266.56
      218.46      0.9761      383.09      279.71     0.93245      346.46      382.71     0.94173      472.28      315.56     0.92686      480.87      384.62     0.93911      353.03      422.31     0.84671      306.46      454.86      0.8131      466.38      433.29     0.20485       443.4      469.91     0.22305
      449.79      455.89     0.03414      425.24      468.31    0.035416]"
